taxon_ID,Species_Name
1123235,Salinimicrobium xinjiangense DSM 19287
1123236,Salinimonas chungwhensis DSM 16280
1123237,Salipiger mucosus DSM 16094
1123239,Salsuginibacillus kocurii DSM 18087
1123240,Sandarakinorhabdus limnophila DSM 17366
1123241,Nakamurella lactea DSM 19367
1123242,Schlesneria paludicola DSM 18645
1123243,Schwartzia succinivorans DSM 10502
1123244,Sciscionella marina DSM 45152
1123247,Sediminimonas qiaohouensis DSM 21189
1123248,Segetibacter koreensis DSM 18137
1123250,Selenomonas bovis DSM 23594
1123251,Serinicoccus marinus DSM 15273
1123252,Shimazuella kribbensis DSM 45090
1123253,Silanimonas lenta DSM 16282
1123255,Simplicispira psychrophila DSM 11588
1123256,Solimonas variicoloris DSM 15731
1123257,Solimonas flava DSM 18980
1123258,Smaragdicoccus niigatensis DSM 44881 = NBRC 103563
1123261,Solimonas soli DSM 21787
1123262,Solirubrobacter soli DSM 22325
1123265,Sphingobacterium thalpophilum DSM 11723
1123267,Sphingomonas astaxanthinifaciens DSM 22298
1123269,Sphingomonas sanxanigenens DSM 19645 = NX02
1123270,Sphingopyxis baekryungensis DSM 16222
1123272,Sphingorhabdus marina DSM 22363
1123274,Sediminispirochaeta bajacaliforniensis DSM 16054
1123275,Spirochaeta cellobiosiphila DSM 17781
1123276,Spirosoma luteum DSM 19990
1123277,Spirosoma panaciterrae DSM 21099
1123278,Spirosoma spitsbergense DSM 19989
1123279,Spongiibacter tropicus DSM 19543
1123281,Sporanaerobacter acetigenes DSM 13106
1123282,Sporobacter termitidis DSM 10068
1123284,Sporolactobacillus vineae DSM 21990 = SL153
1123285,Sporolituus thermophilus DSM 23256
1123288,Sporomusa ovata DSM 2662
1123291,Pelosinus propionicus DSM 13327
1123294,Stappia stellulata DSM 5886
1123296,Stenoxybacter acetivorans DSM 19021
1123298,Streptococcus caballi DSM 19004
1123299,Streptococcus castoreus DSM 17536
1123300,Streptococcus devriesei DSM 19639
1123301,Streptococcus didelphis DSM 15616
1123302,Streptococcus entericus DSM 14446
1123303,Streptococcus ferus DSM 20646
1123305,Streptococcus hyovaginalis DSM 12219
1123306,Streptococcus marimammalium DSM 18627
1123307,Streptococcus massiliensis DSM 18628
1123308,Streptococcus merionis DSM 19192
1123309,Streptococcus minor DSM 17118
1123311,Streptococcus orisratti DSM 15617
1123312,Streptococcus ovis DSM 16829
1123313,Faecalicoccus pleomorphus DSM 20574
1123314,Streptococcus plurextorum DSM 22810
1123315,Streptococcus porci DSM 23759
1123317,Streptococcus sobrinus DSM 20742 = ATCC 33478
1123318,Streptococcus thoraltensis DSM 12221
1123321,Streptomyces sulphureus DSM 40104
1123323,Succiniclasticum ruminis DSM 9236
1123325,Sulfurihydrogenibium subterraneum DSM 15120
1123326,Sulfurospirillum arcachonense DSM 9755
1123349,Tepidibacter formicigenes DSM 15518
1123350,Tepidibacter thalassicus DSM 15285
1123354,Tepidiphilus margaritifer DSM 15129
1123355,Terasakiella pusilla DSM 6293
1123356,Terrimonas ferruginea DSM 30193
1123357,Tessaracoccus bendigoensis DSM 12906
1123359,Tetragenococcus muriaticus DSM 15685
1123360,Litoreibacter arenae DSM 19593
1123362,Thalassobaculum litoreum DSM 18839
1123366,Thalassospira xiamenensis M-5 = DSM 17429
1123367,Thauera linaloolentis 47Lol = DSM 12138
1123368,Thermithiobacillus tepidarius DSM 3134
1123371,Thermodesulfatator atlanticus DSM 21156
1123372,Thermodesulfobacterium hveragerdense DSM 12571
1123373,Thermodesulfobacterium thermophilum DSM 1276
1123376,Thermodesulfovibrio thiophilus DSM 17215
1123377,Thermomonas fusca DSM 15424
1123380,Thermosipho atlanticus DSM 15807
1123382,Thermosyntropha lipolytica DSM 11003
1123384,Pseudothermotoga hypogea DSM 11164 = NBRC 106472
1123386,Thermus antranikianii DSM 12462
1123388,Thermus igniterrae ATCC 700962
1123389,Thermus islandicus DSM 21543
1123392,Thiobacillus denitrificans DSM 12475
1123393,Thiobacillus thioparus DSM 505
1123397,Thiohalospira halophila DSM 15071
1123399,Thiolinea disciformis DSM 14473
1123400,Thiofilum flexile DSM 14609
1123401,Thiothrix lacustris DSM 21227
1123402,Thorsellia anophelis DSM 18579
1123404,Tissierella praeacuta DSM 18095
1123487,Uliginosibacterium gangwonense DSM 18521
1123489,Veillonella magna DSM 19857
1123490,Veillonella montpellierensis DSM 17217
1123491,Vibrio cincinnatiensis DSM 19608
1123493,Vibrio litoralis DSM 17657
1123494,Vibrio pacinii DSM 19139
1123497,Vibrio rhizosphaerae DSM 18581
1123498,Vibrio ruber DSM 16370
1123499,Vitreoscilla stercoraria DSM 513
1123500,Weissella halotolerans DSM 20190
1123501,Wenxinia marina DSM 24838
1123503,Woodsholea maritima DSM 17123
1123504,Xenophilus azovorans DSM 13620
1123507,Yaniella halotolerans DSM 15476
1123508,Zavarzinella formosa DSM 19928
1123510,Zymobacter palmae DSM 10491
1123514,Thiomicrorhabdus arctica DSM 13458
1123515,Thiomicrorhabdus chilensis DSM 12352
1123516,Hydrogenovibrio halophilus DSM 15072
1123517,Thiomicrospira pelophila DSM 1534
1123518,Thiomicrorhabdus sp. Kp2
1123755,Yoonia litorea
1123756,Marivita geojedonensis
1123773,Halomonas sp. QHL1
1123866,SAR86 cluster bacterium SAR86A
1124188,Flavobacterium fontis
1124780,Nafulsella turpanensis ZLM-10
1124982,Treponema sp. JC4
1125411,Candidatus Thioglobus singularis PS1
1125630,Klebsiella pneumoniae subsp. pneumoniae HS11286
1125699,Treponema maltophilum ATCC 51939
1125700,Treponema medium ATCC 700293
1125701,Treponema socranskii subsp. paredis ATCC 35535
1125712,Olsenella profusa F0195
1125725,Treponema socranskii subsp. socranskii VPI DR56BR1116 = ATCC 35536
1125779,Corynebacterium pyruviciproducens ATCC BAA-1742
1125847,Rhizobium sp. NT-26
1125863,Deferrisoma camini S3R1
1125876,Chryseobacterium frigidisoli
1125973,Bosea sp. 117
1126212,Macrophomina phaseolina MS6
1126627,Bradyrhizobium sp. DOA9
1126833,Paenibacillus beijingensis
1127134,Nocardia cyriacigeorgica GUH-2
1127673,Aliiglaciecola lipolytica E3
1127692,Capnocytophaga sp. oral taxon 332 str. F0381
1127694,Neisseria sp. oral taxon 020 str. F0370
1127695,Selenomonas sp. oral taxon 138 str. F0429
1127696,Porphyromonas catoniae F0037
1127699,Prevotella saccharolytica F0055
1128398,Gottschalkia acidurici 9a
1128400,Ustilago hordei Uh4857-4
1128421,bacterium JKG1
1128427,filamentous cyanobacterium ESFC-1
1128970,Flavobacterium noncentrifugens
1129374,Alishewanella jeotgali KCTC 22429
1129793,Paraglaciecola polaris LMG 21857
1129794,Paraglaciecola psychrophila 170
1130080,Alkalibacterium gilvum
1130798,Lactobacillus mucosae LM1
1131269,Nitrospina sp. AB-629-B18
1131284,zeta proteobacterium SCGC AB-137-C09
1131292,Enterococcus ureilyticus
1131462,Dehalobacter sp. CF
1131731,Bacillus azotoformans LMG 9581
1131812,Flavobacterium sp. 83
1131813,Methylobacterium sp. 88A
1131814,Xanthobacter sp. 126
1131935,Paenibacillus dendritiformis C454
1132441,Arthrobacter sp. 35W
1132443,Methylosarcina fibrata AML-C10
1132836,Rhizobium sp. CCGE 510
1132855,Methylotenera mobilis 13
1133569,Lactobacillus vini DSM 20605
1133592,Candidatus Uzinura diaspidicola str. ASNER
1133849,Nocardia brasiliensis ATCC 700358
1133850,Streptomyces hygroscopicus subsp. jinggangensis 5008
1134055,Verrucomicrobium sp. 3C
1134406,Ornatilinea apprima
1134413,Bacillus ligniniphilus
1134435,Thauera humireducens
1134445,Streptomyces somaliensis DSM 40738
1134474,Cellvibrio sp. BR
1134510,Bartonella koehlerae C-29
1134912,Methylocystis parvus OBBP
1136497,Brevibacterium siliguriense
1136941,Gordonia phthalatica
1137095,Scytonema sp. HK-05
1137096,Calothrix sp. HK-06
1137138,Pleurotus ostreatus PC15
1137268,Nocardiopsis sp. CNT312
1137269,Streptomyces sp. CNH099
1137280,Marinobacter nitratireducens
1137281,Xanthomarina gelatinilytica
1137284,Marinomonas fungiae
1137799,Endozoicomonas numazuensis
1137991,Geodermatophilus siccatus
1137993,Geodermatophilus africanus
1138170,Rhizobium aethiopicum
1138189,Rhizobium bangladeshense
1138822,Lactobacillus curieae
1140003,Enterococcus sulfureus ATCC 49903
1141098,Pseudomassariella vexata
1141106,Staphylococcus intermedius NCTC 11048
1141221,Chryseobacterium taihuense
1141647,Nocardia arizonensis
1141662,Providencia burhodogranariea DSM 19968
1141883,Massilia putida
1142394,Phycisphaera mikurensis NBRC 102666
1142511,Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)
1143323,Chlamydia gallinacea 08-1274/3
1144275,Corallococcus coralloides DSM 2259
1144300,Lactobacillus gastricus PS3
1144305,Novosphingobium sp. AP12
1144307,Sphingobium sp. AP49
1144310,Rhizobium sp. CF080
1144312,Rhizobium sp. CF122
1144313,Flavobacterium sp. CF136
1144319,Herbaspirillum sp. CF444
1144342,Herbaspirillum sp. YR522
1144343,Phyllobacterium sp. YR531
1144477,Pseudophaeobacter leonis
1144478,Halomonas lionensis
1144548,Xiangella phaseoli
1144672,Acinetobacter sp. CIP 56.2
1144748,Kangiella sediminilitoris
1144750,Olleya namhaensis
1144888,Rickettsia helvetica C9P9
1144932,Candidatus Pelagibacter ubique HIMB058
1145276,Lysinibacillus varians
1146883,Blastococcus saxobsidens DD2
1147123,Caloramator quimbayensis
1147128,Bifidobacterium asteroides PRL2011
1147741,Elaeophora elaphi
1148509,Pseudomonas prosekii
1149133,Pseudomonas furukawaii
1149755,Hyaloscypha variabilis F
1150112,Myroides guanonis
1150157,Bacillus bingmayongensis
1150298,Fusicatenibacter saccharivorans
1150368,Sinomicrobium oceani
1150389,Flavobacteriaceae bacterium UJ101
1150398,Arthrobacter sp. 9MFCol3.1
1150468,Scardovia inopinata JCM 12537
1150469,Pararhodospirillum photometricum DSM 122
1150474,Mesoaciditoga lauensis cd-1655R = DSM 25116
1150600,Arcticibacter svalbardensis MN12-7
1150621,Sulfurospirillum multivorans DSM 12446
1150625,Bacillus coahuilensis p1.1.43
1150626,Phaeospirillum molischianum DSM 120
1150864,Micromonospora lupini str. Lupac 08
1151061,Tsukamurella sp. 1534
1151117,Thermococcus zilligii AN1
1151122,Microbacterium sp. 292MF
1151754,Moesziomyces antarcticus T-34
1155689,Psychroflexus salarius
1155714,Streptomyces sp. LaPpAH-108
1155718,Streptomyces sp. MspMP-M5
1155777,Bacillus velezensis YAU B9601-Y2
1156394,Saprolegnia diclina VS20
1156395,Dissulfuribacter thermophilus
1156417,Caloranaerobacter azorensis H53214
1156433,Streptococcus sp. I-P16
1156844,Streptomyces sp. HmicA12
1156919,Achromobacter piechaudii HLE
1156935,Agrobacterium albertimagni AOL15
1156937,Methylacidiphilum fumariolicum SolV
1156985,Epibacterium ulvae
1156986,Diplorickettsia massiliensis 20B
1157490,Tumebacillus flagellatus
1157616,Hortaea werneckii EXF-2000
1157635,Streptomyces sp. ATexAB-D23
1157637,Streptomyces sp. BoleA5
1157943,Mycobacterium sp. 155
1157948,Thermotoga sp. 2812B
1157962,Chlamydomonas eustigma
1157986,Wohlfahrtiimonas larvae
1158050,Arthrobacter sp. 135MFCol5.1
1158144,Thioalkalivibrio sp. ALJ1
1158146,Thioalkalivibrio sp. ALJT
1158150,Thioalkalivibrio sp. ALD1
1158165,Thioalkalivibrio sp. ALMg11
1158168,Thioalkalivibrio sp. ALE14
1158182,Thioalkalivibrio sp. ALE31
1158183,Thioalkalivibrio sp. ARh5
1158291,Thiomonas sp. FB-6
1158292,Thiomonas sp. FB-Cd
1158293,Oxalobacteraceae bacterium AB_14
1158294,Prevotella sp. 10(H)
1158318,Desulfurobacterium sp. TC5-1
1158338,Persephonella sp. IF05-L8
1158345,Persephonella sp. KM09-Lau-8
1158762,Thioalkalivibrio sp. ALJ16
1159016,Flavobacterium marinum
1159017,Idiomarina indica
1159496,Cronobacter dublinensis subsp. lactaridi LMG 23825
1159554,Cronobacter dublinensis subsp. dublinensis LMG 23823
1159556,Ustilaginoidea virens
1159560,Cronobacter dublinensis subsp. lausannensis LMG 23824
1159870,Bordetella sp. FB-8
1160091,Alloscardovia macacae
1160137,Nocardia sp. BMG111209
1160497,Aspergillus glaucus CBS 516.65
1160509,Ascobolus immersus RN42
1160707,Ureibacillus thermosphaericus str. Thermo-BF
1160718,Streptomyces auratus AGR0001
1160721,Ruminococcus bicirculans
1160784,Candidatus Nasuia deltocephalinicola
1160895,Candidatus Acidianus copahuensis
1161099,Corynebacterium appendicis CIP 107643
1161401,Euryhalocaulis caribicus
1161902,Eubacterium nodatum ATCC 33099
1161919,Erwinia piriflorinigrans CFBP 5888
1162418,Maritimibacter sp. HL-12
1162668,Leptospirillum ferrooxidans C2-3
1162717,Streptobacillus hongkongensis
1163385,Peanut witches'-broom phytoplasma NTU2011
1163406,Tolypocladium ophioglossoides CBS 100239
1163407,Rhodanobacter spathiphylli B39
1163408,Rhodanobacter fulvus Jip2
1163419,Hyphomicrobium sp. 99
1163617,Sulfuricella denitrificans skB26
1163671,Clostridium sp. 12(A)
1163730,Fervidicoccus fontis Kam940
1163745,Helicobacter cetorum MIT 99-5656
1164594,Massilia yuzhufengensis
1165094,Richelia intracellularis HH01
1165096,Methylotenera sp. 73s
1165689,Mesorhizobium qingshengii
1165841,Sulfurovum sp. AR
1165861,Puccinia striiformis f. sp. tritici PST-78
1166018,Fibrella aestuarina BUZ 2
1166073,Aureimonas jatrophae
1166078,Aureimonas phyllosphaerae
1166130,Enterobacter sp. R4-368
1166337,Sphingomonas jatrophae
1166340,Sphingomonas sp. S6-262
1166948,Halomonas xinjiangensis
1167006,Desulfocapsa sulfexigens DSM 10523
1167628,Actinomyces massiliensis 4401292
1167632,Staphylococcus vitulinus F1028
1167637,Gillisia marina
1168034,Draconibacterium orientale
1168035,Tangfeifania diversioriginum
1168059,Xanthobacteraceae bacterium 501b
1168067,Hydrogenovibrio kuenenii DSM 12350
1168169,Methylomonas sp. 11b
1168221,Coniosporium apollinis CBS 100218
1168289,Marinilabilia salmonicolor JCM 21150
1169143,Paraburkholderia bryophila 376MFSha3.1
1169146,Microbacterium sp. 11MF
1169152,Nocardia sp. CNY236
1169154,Streptomyces sp. CNT372
1169540,Vitrella brassicaformis CCMP3155
1170229,Penicillium digitatum PHI26
1170562,Calothrix sp. PCC 6303
1171373,Acidipropionibacterium acidipropionici ATCC 4875
1172179,Streptomyces sp. 142MFCol3.1
1172185,Nocardia sp. 348MFTsu5.1
1172190,Sulfurimonas hongkongensis
1172194,Hydrocarboniphaga effusa AP103
1172562,Helicobacter cinaedi PAGU611
1172565,Lonsdalea populi
1172567,Streptomyces globisporus C-1027
1172626,Altererythrobacter sp. MH-B5
1173020,Chamaesiphon minutus PCC 6605
1173021,cyanobacterium PCC 7702
1173022,Crinalium epipsammum PCC 9333
1173023,Fischerella sp. PCC 9431
1173024,Fischerella sp. PCC 9605
1173025,Geitlerinema sp. PCC 7407
1173026,Gloeocapsa sp. PCC 7428
1173027,Microcoleus sp. PCC 7113
1173028,Oscillatoria sp. PCC 10802
1173029,Spirulina subsalsa PCC 9445
1173061,Geotrichum candidum
1173111,Lihuaxuella thermophila
1173263,Synechococcus sp. PCC 7502
1173264,Leptolyngbya sp. PCC 6406
1173584,Aliiroseovarius sediminilitoris
1173701,Colletotrichum sublineola
1173950,"Salmonella enterica subsp. indica serovar 6,14,25:z10:1,(2),7 str. 1121"
1174501,Paenibacillus typhae
1174504,Bacillus psychrosaccharolyticus ATCC 23296
1175296,Methanomassiliicoccus luminyensis B10
1175306,Herbaspirillum sp. GW103
1176165,Brevibacterium ravenspurgense 5401308 = CCUG 53855
1176198,Streptomyces harbinensis
1176355,Hamiltosporidium tvaerminnensis
1176587,Niabella ginsenosidivorans
1177154,Alcanivorax nanhaiticus
1177179,Alcanivorax hongdengensis A-11-3
1177181,Alcanivorax jadensis T9
1177185,Bacillus siamensis KCTC 13613
1177594,Microbacterium sp. C448
1177755,Methyloligella halotolerans
1177931,Thiovulum sp. ES
1177982,Acidovorax wautersii
1178482,Halomonas huangheensis
1178515,Paenibacillus swuensis
1178516,Spirosoma montaniterrae
1178825,Arenitalea lutea
1179155,Candidatus Photodesmus blepharus
1179225,Kocuria atrinae C3-8
1179672,Flavobacterium sp. KBS0721
1179773,Saccharothrix espanaensis DSM 44229
1179777,Mycoplasma feriruminatoris
1179778,Pseudomonas sp. M47T1
1182541,Capronia coronata CBS 617.96
1182542,Capronia epimyces CBS 606.96
1182543,Cladophialophora psammophila CBS 110553
1182544,Cladophialophora yegresii CBS 114405
1182545,Exophiala aquamarina CBS 119918
1182568,Deinococcus puniceus
1182571,Deinococcus swuensis
1183377,Pyrococcus sp. ST04
1183432,Agrobacterium genomosp. 3 str. CFBP 6623
1183434,Agrobacterium salinitolerans str. Hayward 0363
1183438,Gloeobacter kilaueensis JS1
1184151,Opitutaceae bacterium TSB47
1184251,Thermogladius calderae 1633
1184267,Bdellovibrio exovorus JSS
1184609,Kineosphaera limosa NBRC 100340
1185325,Lactobacillus coryniformis subsp. coryniformis CECT 5711
1185652,Sinorhizobium fredii USDA 257
1185653,Planococcus antarcticus DSM 14505
1185766,Thioclava dalianensis
1185767,Zunongwangia atlantica 22II14-10F7
1185843,Desulfatitalea tepidiphila
1185876,Fibrisoma limi BUZ 3
1186051,Blattabacterium sp. (Blaberus giganteus)
1186196,Natrinema salaciae
1187848,Vibrio genomosp. F10 str. ZF-129
1187851,Rhodovulum sp. PH10
1188229,Gloeomargarita lithophora Alchichica-D10
1188233,Mycoplasma auris 15026
1188234,Mycoplasma alkalescens 14918
1188235,Mycoplasma bovigenitalium 51080
1188239,Mycoplasma ovipneumoniae 14811
1188252,Vibrio rumoiensis 1S-45
1188319,Ferriphaselus amnicola
1189325,Oceanicella actignis
1189612,Indibacter alkaliphilus LW1
1189619,Psychroflexus gondwanensis ACAM 44
1189620,Flavobacterium sp. ACAM 123
1189621,Nitritalea halalkaliphila LW7
1190415,Pseudomonas asturiensis
1190417,Geodermatophilus telluris
1190603,Enterovibrio norvegicus FF-33
1190620,Atopobium sp. ICM42b
1191459,Flammeovirga sp. MY04
1191523,Melioribacter roseus P3M-2
1191699,Bacillus oryziterrae
1192034,Chondromyces apiculatus DSM 436
1192054,Paracoccus sp. 228
1192124,Burkholderia sp. lig30
1192197,Pelosinus fermentans JBW45
1192759,Sphingobium xenophagum QYY
1192864,Leptospira mayottensis 200901116
1192866,Leptospira borgpetersenii serovar Pomona str. 200901868
1192868,Pseudaminobacter salicylatoxidans KCT001
1193011,Leptospira fainei serovar Hurstbridge str. BUT 6
1193051,Leptospira meyeri serovar Hardjo str. Went 5
1193069,Leptospira wolffii serovar Khorat str. Khorat-H2
1193128,Parascardovia denticolens IPLA 20019
1193181,Tetrasphaera elongata Lp2
1193182,Tetrasphaera australiensis Ben110
1193502,Sulfurospirillum halorespirans DSM 13726
1193518,Tetrasphaera jenkinsii Ben 74
1193532,uncultured Butyricicoccus sp.
1193534,uncultured Flavonifractor sp.
1193682,Actinokineospora bangkokensis
1193713,Bacillus mesonae
1193729,Candidatus Endolissoclinum faulkneri L2
1194083,Tetrasphaera japonica T1-X7
1194088,Halorubrum sp. T3
1194090,Aliifodinibius roseus
1194165,Microbacterium yannicii PS01
1194526,Staphylococcus warneri SG1
1194695,Cucumis melo var. makuwa
1195236,Ruminiclostridium cellobioparum subsp. termitidis CT1112
1195246,Alishewanella agri BL06
1195760,Wenyingzhuangia marina
1195763,Photobacterium aquae
1196031,Bacillus oceanisediminis 2691
1196081,Talaromyces amestolkiae
1196094,Snodgrassella alvi wkB2
1196095,Gilliamella apicola
1196322,Clostridium sp. Maddingley MBC34-26
1196323,Paenibacillus sp. OSY-SE
1196324,Fictibacillus macauensis ZFHKF-1
1196353,Streptomyces wuyuanensis
1196421,Italian clover phyllody phytoplasma str. MA1
1197325,Mycoplasma wenyonii str. Massachusetts
1197477,Mangrovimonas yunxiaonensis
1197717,Cloacibacillus porcorum
1197720,Microbacterium barkeri 2011-R4
1197728,Prevotella conceptionensis 9403948
1197874,Maribacter thermophilus
1197906,Afipia birgiae 34632
1198029,Neolecta irregularis DAH-3
1198114,Granulicella tundricola MP5ACTX9
1198245,Micromonospora avicenniae
1198291,Bacillus amyloliquefaciens DC-12
1198317,Pseudomonas marginalis ICMP 9505
1198449,Aeropyrum camini SY1 = JCM 12091
1198452,Janthinobacterium sp. HH01
1199154,Lysobacter sp. A03
1199245,secondary endosymbiont of Ctenarytaina eucalypti
1200352,Corynebacterium terpenotabidum Y-11
1200557,Anaerovibrio sp. RM50
1200721,Lachnospiraceae bacterium RM5
1200747,Lachnospiraceae bacterium G11
1200749,Lachnospiraceae bacterium G41
1200751,Ruminococcaceae bacterium P7
1201288,Bacteriovorax sp. Seq25_V
1201290,Bacteriovorax sp. BAL6_X
1201293,Moritella dasanensis ArB 0140
1201294,Methanoculleus bourgensis MS2
1202450,Mycobacterium haemophilum DSM 44634
1202536,Candidatus Carsonella ruddii CE isolate Thao2000
1202537,Candidatus Carsonella ruddii CS isolate Thao2000
1202538,Candidatus Carsonella ruddii HC isolate Thao2000
1202539,Candidatus Carsonella ruddii HT isolate Thao2000
1202540,Candidatus Carsonella ruddii PC isolate NHV
1202724,Flavobacterium akiainvivens
1202768,Halopiger salifodinae
1202772,Achlya hypogyna
1202785,Methylacidiphilum kamchatkense Kam1
1202962,Moritella marina ATCC 15381
1203076,Lactobacillus ingluviei str. Autruche 4
1203190,Corynebacterium timonense 5401744
1203261,Prochlorococcus sp. W2
1203554,Sutterella wadsworthensis HGA0223
1203566,Corynebacterium sp. KPL1859
1203568,Dermabacter sp. HFH0086
1203590,Streptococcus sp. HPH0090
1203602,Atopobium sp. oral taxon 199 str. F0494
1203605,Propionibacterium sp. oral taxon 192 str. F0372
1203610,Parabacteroides gordonii MS-1 = DSM 23371
1203619,Corynebacterium sp. KPL1986
1203624,Corynebacterium sp. KPL1995
1204719,Phocaeicola abscessus CCUG 55929
1205680,Reyranella massiliensis 521
1205681,Bartonella rattaustraliani AUST/NH4
1205910,Nocardiopsis alba ATCC BAA-2165
1206085,Jatrophihabitans endophyticus
1206101,Streptomyces sp. CNR698
1206103,Pedobacter arcticus A12
1206109,Candidatus Portiera aleyrodidarum BT-B-HRs
1206458,Novosphingobium sp. MBES04
1206466,Wickerhamomyces ciferrii NRRL Y-1031
1206723,Nocardia abscessus NBRC 100374
1206725,Nocardia brevicatena NBRC 12119
1206730,Nocardia higoensis NBRC 100133
1206731,Nocardia jiangxiensis NBRC 101359
1206733,Nocardia niigatensis NBRC 100131
1206734,Nocardia paucivorans NBRC 100373
1206735,Nocardia takedensis NBRC 100417
1206737,Nocardia pneumoniae NBRC 100136
1206739,Nocardia testacea NBRC 100365
1206741,Nocardia concava NBRC 100430
1206743,Nocardia veterana NBRC 100344
1206744,Nocardia transvalensis NBRC 15921
1206781,Paenibacillus alvei DSM 29
1207055,Sphingobium sp. C100
1207058,Hyphomonas sp. L-53-1-40
1207063,Oceanibaculum indicum P24
1207075,Pseudomonas sp. UW4
1208104,Aeromonas media WS
1208321,Marinomonas profundimaris
1208323,Celeribacter baekdonensis B30
1208324,Celeribacter indicus
1208365,SAR86 cluster bacterium SAR86E
1208583,Commensalibacter sp. MX01
1208599,Bacillus cihuensis
1208600,Bacillus sp. FJAT-14578
1208918,Candidatus Kinetoplastibacterium crithidii TCC036E
1208919,Candidatus Kinetoplastibacterium desouzaii TCC079E
1208920,Candidatus Kinetoplastibacterium oncopeltii TCC290E
1208921,Candidatus Kinetoplastibacterium galatii TCC219
1208923,Candidatus Kinetoplastibacterium blastocrithidii (ex Strigomonas culicis)
1209072,Cellvibrio mixtus subsp. mixtus J3-8
1209926,Colletotrichum orchidophilum
1209931,Colletotrichum salicis
1209962,Pneumocystis jirovecii SE8
1209984,Mycolicibacterium mageritense DSM 44476 = CIP 104973
1209989,Tepidanaerobacter acetatoxydans Re1
1210005,Stenotrophomonas maltophilia S028
1210046,Janibacter hoylei PVAS-1
1210062,Nocardia acidivorans NBRC 108247
1210063,Nocardia alba NBRC 108234
1210064,Nocardia altamirensis NBRC 108246
1210065,Nocardia anaemiae NBRC 100462
1210067,Nocardia arthritidis NBRC 100137
1210068,Nocardia beijingensis NBRC 16342
1210069,Nocardia coubleae NBRC 108252
1210074,Nocardia harenae NBRC 108248
1210077,Nocardia inohanensis NBRC 100128
1210082,Nocardia jinanensis NBRC 108249
1210083,Nocardia lijiangensis NBRC 108240
1210084,Nocardia miyunensis NBRC 108239
1210086,Nocardia pseudobrasiliensis NBRC 108224
1210087,Nocardia shimofusensis NBRC 100134
1210088,Nocardia jejuensis NBRC 103114
1210089,Nocardia mexicana NBRC 108244
1210090,Nocardia puris NBRC 108233
1210094,Nocardia speluncae NBRC 108251
1210096,Nocardia vermiculata NBRC 100427
1210098,Nocardia vaccinii NBRC 15922
1210099,Nocardia yamanashiensis NBRC 100130
1210100,Nocardia uniformis NBRC 13702
1210101,Nocardia xishanensis NBRC 101358
1210884,Gemmata massiliana
1211326,Spirosoma aerolatum
1211777,Rhizobium mesoamericanum STM3625
1211813,Alistipes ihumii AP11
1211814,Bacillus massilioanorexius AP8
1211815,Candidatus Blastococcus massiliensis AP3
1211817,Clostridium ihumii AP5
1211819,Holdemania massiliensis AP2
1211820,Candidatus Streptomyces massiliensis AP10
1211843,Candidatus Soleaferrea massiliensis AP7
1211844,Candidatus Stoquefichus massiliensis AP9
1212489,Legionella drozanskii LLAP-1
1212491,Legionella fallonii LLAP-10
1212545,Staphylococcus arlettae CVD059
1212765,Candidatus Mycoplasma haemolamae str. Purdue
1213857,Colletotrichum orbiculare MAFF 240422
1213859,Colletotrichum fructicola Nara gc5
1214065,Enterobacteriaceae bacterium B14
1214101,Streptomyces davaonensis JCM 4913
1214117,Listeria fleischmannii subsp. fleischmannii LU2006-1
1214166,Streptococcus suis 86-5192
1214225,Acidocella sp. MX-AZ02
1214242,Streptomyces collinus Tu 365
1214573,Diaporthe ampelina
1215089,Planococcus halocryophilus
1215104,Pseudomonas japonica NBRC 103040 = DSM 22348
1215115,Pseudomonas plecoglossicida NBRC 103162 = DSM 15088
1215338,Trichophyton interdigitale MR816
1215343,Liberibacter crescens BT-1
1215915,Lactococcus raffinolactis 4877
1216006,Vibrio aerogenes CECT 7868
1216932,Clostridium bornimense
1216962,Helicobacter heilmannii ASB1.4
1216968,Janibacter anophelis NBRC 107843
1216969,Janibacter corallicola NBRC 107790
1216970,Janibacter limosus NBRC 16128
1216973,Arthrobacter luteolus NBRC 107841
1216980,Aeromonas salmonicida subsp. masoucida NBRC 13784
1217052,Ralstonia sp. A12
1217692,Acinetobacter sp. NIPH 298
1217694,Acinetobacter sp. CIP 64.2
1217698,Acinetobacter sp. NIPH 3623
1217705,Acinetobacter sp. ANC 3862
1217708,Acinetobacter sp. NIPH 2100
1217718,Cupriavidus sp. BIS7
1217721,Dyella japonica A8
1217799,Dehalogenimonas alkenigignens
1217970,Oceanicola litoreus
1218074,Paraburkholderia acidipaludis NBRC 101816
1218075,Paraburkholderia bannensis NBRC 103871
1218076,Paraburkholderia ferrariae NBRC 106233
1218078,Paraburkholderia ginsengisoli NBRC 100965
1218086,Citrobacter sedlakii NBRC 105722
1218092,Enterococcus pseudoavium NBRC 100491
1218098,Klebsiella pneumoniae subsp. ozaenae NBRC 105683
1218108,Empedobacter brevis NBRC 14943 = ATCC 43319
1218173,Bacillus alcalophilus ATCC 27647 = CGMCC 1.3604
1218492,Lactobacillus mellifer
1218493,Lactobacillus kullabergensis
1218495,Lactobacillus apinorum
1218506,Lactobacillus kimbladii
